LAT,LON,YEAR,DOY,PRECTOTCORR,TS,RH2M,GWETROOT
6.25,-6.75,2023,282,9.88,25.48,89.49,0.77
6.25,-6.25,2023,282,6.91,25.03,90.84,0.74
6.25,-5.75,2023,282,5.76,24.95,90.59,0.7
6.25,-5.25,2023,282,5.65,25.06,90.01,0.7
6.25,-4.75,2023,282,6.58,25.13,89.51,0.7
6.25,-4.25,2023,282,8.47,25.07,89.38,0.71
6.25,-3.75,2023,282,11.13,24.98,89.78,0.73
6.75,-7.25,2023,282,7.44,25.07,90.24,0.75
6.75,-6.75,2023,282,9.92,25.12,90.34,0.71
6.75,-6.25,2023,282,9.8,24.7,91.72,0.68
6.75,-5.75,2023,282,9.57,24.71,90.34,0.66
6.75,-5.25,2023,282,8.68,24.75,89.78,0.66
6.75,-4.75,2023,282,8.42,24.73,89.58,0.69
6.75,-4.25,2023,282,10.12,24.64,89.53,0.72
6.75,-3.75,2023,282,15.16,24.62,89.66,0.76
7.25,-7.25,2023,282,7.4,24.38,91.58,0.79
7.25,-6.75,2023,282,12.12,24.84,90.81,0.69
7.25,-6.25,2023,282,18.51,24.78,90.66,0.66
7.25,-5.75,2023,282,23.04,24.65,89.76,0.64
7.25,-5.25,2023,282,20.27,24.51,89.92,0.66
7.25,-4.75,2023,282,16.21,24.45,90.28,0.72
7.25,-4.25,2023,282,16.42,24.51,90.35,0.79
7.25,-3.75,2023,282,26,24.67,90.12,0.84
7.75,-7.25,2023,282,10.04,23.73,92.26,0.8
7.75,-6.75,2023,282,17.22,24.55,90.7,0.72
7.75,-6.25,2023,282,32.6,24.75,90,0.68
7.75,-5.75,2023,282,44.8,24.56,90.12,0.64
7.75,-5.25,2023,282,39.03,24.34,90.57,0.7
7.75,-4.75,2023,282,30.96,24.28,91.06,0.79
7.75,-4.25,2023,282,32.31,24.43,91.31,0.88
7.75,-3.75,2023,282,50.8,24.68,91.03,0.94
8.25,-7.25,2023,282,13.12,23.66,91.99,0.7
8.25,-6.75,2023,282,20.59,24.14,91.51,0.66
8.25,-6.25,2023,282,35.22,24.48,90.94,0.62
8.25,-5.75,2023,282,45.29,24.32,91.01,0.62
8.25,-5.25,2023,282,39.14,24.06,91.12,0.69
8.25,-4.75,2023,282,33.87,23.98,91.44,0.78
8.25,-4.25,2023,282,42.66,24.14,91.83,0.86
8.25,-3.75,2023,282,74.79,24.34,91.91,0.94
5.25,-7.25,2023,283,16.16,24.72,93.78,0.88
5.25,-6.75,2023,283,19,24.98,92.58,0.85
5.25,-6.25,2023,283,9.33,25.74,90.75,0.79
5.25,-5.75,2023,283,6.95,25.71,90.85,0.75
5.25,-5.25,2023,283,5.59,25.9,91.01,0.7
5.25,-4.75,2023,283,4.72,26.15,90.77,0.64
5.25,-4.25,2023,283,4.2,26.41,90.07,0.6
5.25,-3.75,2023,283,4.31,26.66,89.22,0.65
5.75,-7.25,2023,283,25.97,25.02,93.48,0.83
5.75,-6.75,2023,283,28.89,25.14,92.78,0.81
5.75,-6.25,2023,283,12.61,25.53,91.25,0.76
5.75,-5.75,2023,283,8.54,25.51,90.85,0.72
5.75,-5.25,2023,283,6.96,25.69,90.62,0.7
5.75,-4.75,2023,283,6.22,25.95,90.09,0.69
5.75,-4.25,2023,283,5.6,26.22,89.21,0.68
5.75,-3.75,2023,283,5.29,26.48,88.31,0.71
6.25,-7.25,2023,283,27.26,25.54,91.34,0.79
6.25,-6.75,2023,283,28.75,25.52,91.57,0.79
6.25,-6.25,2023,283,12.3,25.17,92.34,0.75
6.25,-5.75,2023,283,7.89,25.32,90.57,0.71
6.25,-5.25,2023,283,6.53,25.64,89.39,0.7
6.25,-4.75,2023,283,6.2,25.96,88.26,0.7
6.25,-4.25,2023,283,5.85,26.23,87.14,0.72
6.25,-3.75,2023,283,5.35,26.44,86.59,0.74
6.75,-7.25,2023,283,16.7,25.79,89.24,0.75
6.75,-6.75,2023,283,16.35,25.6,90.43,0.72
6.75,-6.25,2023,283,8.38,25.17,91.53,0.69
6.75,-5.75,2023,283,5.66,25.45,89.16,0.66
6.75,-5.25,2023,283,4.84,25.68,87.94,0.67
6.75,-4.75,2023,283,4.85,25.93,86.59,0.69
6.75,-4.25,2023,283,4.96,26.22,85.12,0.72
6.75,-3.75,2023,283,4.8,26.47,84.84,0.77
7.25,-7.25,2023,283,5.63,25.54,88.44,0.78
7.25,-6.75,2023,283,5.31,25.67,88.85,0.7
7.25,-6.25,2023,283,4.42,25.64,88.62,0.66
7.25,-5.75,2023,283,3.54,25.77,87.05,0.64
7.25,-5.25,2023,283,3.15,25.71,86.56,0.66
7.25,-4.75,2023,283,3.21,25.81,85.64,0.72
7.25,-4.25,2023,283,3.56,26.11,84.49,0.79
7.25,-3.75,2023,283,3.82,26.3,85.06,0.84
7.75,-7.25,2023,283,2.21,25.23,88.07,0.8
7.75,-6.75,2023,283,2.57,25.74,87.71,0.72
7.75,-6.25,2023,283,2.87,25.81,87.19,0.68
7.75,-5.75,2023,283,2.8,25.9,86.14,0.64
7.75,-5.25,2023,283,2.45,25.8,85.71,0.69
7.75,-4.75,2023,283,2.17,25.89,85.02,0.79
7.75,-4.25,2023,283,2.19,26.15,84.39,0.88
7.75,-3.75,2023,283,2.62,26.23,85.34,0.94
8.25,-7.25,2023,283,1.56,25.38,87.39,0.7
8.25,-6.75,2023,283,1.78,25.66,87.44,0.66
8.25,-6.25,2023,283,2.09,25.71,86.84,0.62
8.25,-5.75,2023,283,2.23,25.9,85.72,0.61
8.25,-5.25,2023,283,1.97,25.94,84.89,0.69
8.25,-4.75,2023,283,1.59,26.06,84.08,0.77
8.25,-4.25,2023,283,1.38,26.25,83.56,0.85
8.25,-3.75,2023,283,1.65,26.24,84.19,0.93
5.25,-7.25,2023,284,19.54,25.74,91.29,0.89
5.25,-6.75,2023,284,15.39,25.78,90.74,0.86
5.25,-6.25,2023,284,9.51,26.04,90.22,0.79
5.25,-5.75,2023,284,6.05,26.01,89.97,0.75
5.25,-5.25,2023,284,4.48,26.28,89.51,0.7
5.25,-4.75,2023,284,4.06,26.57,89.08,0.64
5.25,-4.25,2023,284,4.32,26.77,88.66,0.6
5.25,-3.75,2023,284,5.03,26.89,88.03,0.64
5.75,-7.25,2023,284,18.27,25.58,91.84,0.82
5.75,-6.75,2023,284,14.46,25.72,91.12,0.81
5.75,-6.25,2023,284,9.99,25.8,90.47,0.77
5.75,-5.75,2023,284,7.09,25.76,90.04,0.72
5.75,-5.25,2023,284,5.7,26.05,89.34,0.7
5.75,-4.75,2023,284,5.35,26.34,88.68,0.69
5.75,-4.25,2023,284,5.68,26.49,88.2,0.68
5.75,-3.75,2023,284,6.47,26.55,87.88,0.7
6.25,-7.25,2023,284,11.49,25.48,91.59,0.77
6.25,-6.75,2023,284,10.14,25.66,91.18,0.78
6.25,-6.25,2023,284,8.48,25.44,91.75,0.75
6.25,-5.75,2023,284,6.59,25.54,90.3,0.71
6.25,-5.25,2023,284,5.71,25.89,88.98,0.7
6.25,-4.75,2023,284,5.56,26.19,87.97,0.71
6.25,-4.25,2023,284,5.93,26.3,87.48,0.72
6.25,-3.75,2023,284,6.61,26.23,87.75,0.74
6.75,-7.25,2023,284,5.36,25.47,90.91,0.74
6.75,-6.75,2023,284,6.14,25.65,90.94,0.72
6.75,-6.25,2023,284,6.41,25.42,91.59,0.69
6.75,-5.75,2023,284,5.32,25.63,89.49,0.66
6.75,-5.25,2023,284,4.92,25.89,88.28,0.67
6.75,-4.75,2023,284,4.99,26.11,87.39,0.69
6.75,-4.25,2023,284,5.36,26.19,86.93,0.72
6.75,-3.75,2023,284,5.9,26.01,87.66,0.77
7.25,-7.25,2023,284,3.37,25.29,90.49,0.78
7.25,-6.75,2023,284,4.23,25.77,89.86,0.69
7.25,-6.25,2023,284,4.6,25.7,89.66,0.66
7.25,-5.75,2023,284,4.08,25.84,87.96,0.63
7.25,-5.25,2023,284,3.84,25.93,87.4,0.65
7.25,-4.75,2023,284,3.87,26.01,87.11,0.71
7.25,-4.25,2023,284,4.1,26.03,87.12,0.79
7.25,-3.75,2023,284,4.42,25.78,88.34,0.84
7.75,-7.25,2023,284,3.58,25.06,89.67,0.79
7.75,-6.75,2023,284,3.81,25.79,88.53,0.72
7.75,-6.25,2023,284,3.78,25.81,88.03,0.66
7.75,-5.75,2023,284,3.43,25.91,86.96,0.62
7.75,-5.25,2023,284,2.98,25.88,86.91,0.68
7.75,-4.75,2023,284,2.69,25.89,87.15,0.78
7.75,-4.25,2023,284,2.64,25.92,87.58,0.87
7.75,-3.75,2023,284,2.78,25.73,88.78,0.93
8.25,-7.25,2023,284,3.23,25.25,87.75,0.69
8.25,-6.75,2023,284,3.53,25.74,87.2,0.66
8.25,-6.25,2023,284,3.57,25.89,86.5,0.61
8.25,-5.75,2023,284,3.2,25.92,86.05,0.6
8.25,-5.25,2023,284,2.61,25.85,86.18,0.67
8.25,-4.75,2023,284,2.11,25.87,86.47,0.76
8.25,-4.25,2023,284,1.91,25.94,86.94,0.84
8.25,-3.75,2023,284,2.07,25.8,88.06,0.93
5.25,-7.25,2023,285,4.56,25.6,89.57,0.89
5.25,-6.75,2023,285,4.48,25.97,88.53,0.85
5.25,-6.25,2023,285,4.95,26.3,87.91,0.79
5.25,-5.75,2023,285,5.3,26.21,88.13,0.74
5.25,-5.25,2023,285,6.17,26.45,88.22,0.7
5.25,-4.75,2023,285,7.27,26.71,88.25,0.64
5.25,-4.25,2023,285,8.45,26.86,88.18,0.6
5.25,-3.75,2023,285,9.72,26.92,87.88,0.64
5.75,-7.25,2023,285,6.99,25.38,89.17,0.82
5.75,-6.75,2023,285,5.86,25.83,88.46,0.81
5.75,-6.25,2023,285,6.64,25.97,87.44,0.76
5.75,-5.75,2023,285,6.74,25.96,87.31,0.72
5.75,-5.25,2023,285,7.57,26.31,86.85,0.7
5.75,-4.75,2023,285,8.69,26.63,86.58,0.69
5.75,-4.25,2023,285,9.75,26.73,86.71,0.68
5.75,-3.75,2023,285,10.42,26.6,87.16,0.7
6.25,-7.25,2023,285,8.11,25.37,87.54,0.78
6.25,-6.75,2023,285,6.46,25.72,87.89,0.78
6.25,-6.25,2023,285,7.28,25.35,87.94,0.74
6.25,-5.75,2023,285,6.87,25.65,86.44,0.7
6.25,-5.25,2023,285,7.33,26.16,85.03,0.7
6.25,-4.75,2023,285,8.06,26.53,84.49,0.7
6.25,-4.25,2023,285,8.56,26.57,85.12,0.71
6.25,-3.75,2023,285,8.38,26.31,86.72,0.73
6.75,-7.25,2023,285,6.87,25.25,87.57,0.73
6.75,-6.75,2023,285,6.85,25.41,88.37,0.71
6.75,-6.25,2023,285,7.55,25.19,87.59,0.68
6.75,-5.75,2023,285,6.85,25.71,85.14,0.66
6.75,-5.25,2023,285,7.17,26.11,84.12,0.66
6.75,-4.75,2023,285,7.67,26.31,84.13,0.69
6.75,-4.25,2023,285,7.73,26.29,85.02,0.72
6.75,-3.75,2023,285,7,26.07,86.88,0.76
7.25,-7.25,2023,285,6.82,24.89,88.59,0.77
7.25,-6.75,2023,285,8.29,25.28,88.01,0.69
7.25,-6.25,2023,285,8.44,25.51,86.31,0.65
7.25,-5.75,2023,285,7.86,25.92,84.56,0.62
7.25,-5.25,2023,285,7.91,26.03,84.61,0.65
7.25,-4.75,2023,285,8.03,26.04,85.29,0.71
7.25,-4.25,2023,285,7.77,26,86.21,0.78
7.25,-3.75,2023,285,6.77,25.8,87.78,0.84
7.75,-7.25,2023,285,10.56,24.57,88.32,0.79
7.75,-6.75,2023,285,10.9,25.23,87.09,0.72
7.75,-6.25,2023,285,9.7,25.54,86.06,0.66
7.75,-5.75,2023,285,8.6,25.86,85.09,0.61
7.75,-5.25,2023,285,7.79,25.87,85.59,0.67
7.75,-4.75,2023,285,7.14,25.85,86.36,0.77
7.75,-4.25,2023,285,6.51,25.86,86.96,0.87
7.75,-3.75,2023,285,5.69,25.75,87.78,0.93
8.25,-7.25,2023,285,14.08,24.72,87.06,0.69
8.25,-6.75,2023,285,12.96,25.12,86.94,0.66
8.25,-6.25,2023,285,9.46,25.42,86.09,0.61
8.25,-5.75,2023,285,7.25,25.66,85.39,0.59
8.25,-5.25,2023,285,5.91,25.68,85.91,0.66
8.25,-4.75,2023,285,5.1,25.74,86.41,0.75
8.25,-4.25,2023,285,4.62,25.84,86.52,0.83
8.25,-3.75,2023,285,4.36,25.79,86.72,0.92
5.25,-7.25,2023,286,11.09,25.35,90.31,0.89
5.25,-6.75,2023,286,10.08,25.31,89.76,0.85
5.25,-6.25,2023,286,8.19,25.52,89.28,0.79
5.25,-5.75,2023,286,7.99,25.37,90.38,0.75
5.25,-5.25,2023,286,9.11,25.65,90.6,0.71
5.25,-4.75,2023,286,11.41,25.98,90.7,0.65
5.25,-4.25,2023,286,14.5,26.16,90.92,0.62
5.25,-3.75,2023,286,17.81,26.23,91,0.67
5.75,-7.25,2023,286,11.46,25.01,89.72,0.81
5.75,-6.75,2023,286,10.39,24.89,89.85,0.8
5.75,-6.25,2023,286,8.16,24.76,90,0.76
5.75,-5.75,2023,286,7.47,24.53,91.2,0.72
5.75,-5.25,2023,286,8.35,24.81,91.41,0.71
5.75,-4.75,2023,286,10.61,25.16,91.54,0.7
5.75,-4.25,2023,286,13.95,25.37,91.89,0.7
5.75,-3.75,2023,286,17.92,25.43,92.09,0.73
6.25,-7.25,2023,286,7.53,24.92,88.46,0.77
6.25,-6.75,2023,286,6.78,24.76,89.06,0.77
6.25,-6.25,2023,286,5.22,24.3,90.03,0.74
6.25,-5.75,2023,286,4.43,24.32,89.91,0.71
6.25,-5.25,2023,286,4.6,24.63,89.52,0.7
6.25,-4.75,2023,286,5.74,24.92,89.44,0.71
6.25,-4.25,2023,286,7.77,25.04,89.88,0.72
6.25,-3.75,2023,286,10.5,24.96,90.66,0.75
6.75,-7.25,2023,286,3.57,24.66,88.58,0.73
6.75,-6.75,2023,286,3.28,24.52,89.03,0.71
6.75,-6.25,2023,286,2.67,24.18,89.03,0.69
6.75,-5.75,2023,286,1.91,24.51,87.63,0.66
6.75,-5.25,2023,286,1.58,24.76,87.32,0.67
6.75,-4.75,2023,286,1.73,24.91,87.53,0.69
6.75,-4.25,2023,286,2.33,24.9,88.14,0.72
6.75,-3.75,2023,286,3.27,24.67,89.47,0.76
7.25,-7.25,2023,286,3.45,24.1,89.41,0.77
7.25,-6.75,2023,286,3.37,24.32,88.78,0.69
7.25,-6.25,2023,286,2.64,24.29,87.91,0.65
7.25,-5.75,2023,286,1.55,24.58,86.71,0.62
7.25,-5.25,2023,286,0.88,24.65,87.02,0.65
7.25,-4.75,2023,286,0.6,24.62,87.9,0.71
7.25,-4.25,2023,286,0.59,24.54,88.87,0.78
7.25,-3.75,2023,286,0.63,24.36,89.97,0.83
7.75,-7.25,2023,286,6.74,23.71,89.02,0.8
7.75,-6.75,2023,286,6.3,24.27,87.81,0.73
7.75,-6.25,2023,286,4.87,24.33,87.16,0.66
7.75,-5.75,2023,286,2.96,24.54,86.63,0.61
7.75,-5.25,2023,286,1.57,24.47,87.21,0.67
7.75,-4.75,2023,286,0.85,24.3,88.29,0.77
7.75,-4.25,2023,286,0.62,24.17,89.26,0.87
7.75,-3.75,2023,286,0.44,24.16,89.56,0.92
8.25,-7.25,2023,286,9.36,23.82,87.53,0.71
8.25,-6.75,2023,286,6.77,24.26,86.76,0.67
8.25,-6.25,2023,286,4.8,24.37,85.91,0.61
8.25,-5.75,2023,286,3.15,24.5,85.61,0.59
8.25,-5.25,2023,286,2.08,24.41,85.94,0.66
8.25,-4.75,2023,286,1.58,24.22,86.58,0.75
8.25,-4.25,2023,286,1.48,24.1,86.92,0.83
8.25,-3.75,2023,286,1.44,24.21,86.09,0.91
5.25,-7.25,2023,287,5.97,26.03,89.12,0.88
5.25,-6.75,2023,287,6.08,26.12,89.06,0.85
5.25,-6.25,2023,287,5.58,26.42,88.69,0.78
5.25,-5.75,2023,287,5.89,26.27,89.29,0.74
5.25,-5.25,2023,287,6.88,26.48,89.51,0.7
5.25,-4.75,2023,287,7.91,26.68,89.39,0.65
5.25,-4.25,2023,287,8.66,26.76,89.05,0.62
5.25,-3.75,2023,287,9.1,26.81,88.75,0.67
5.75,-7.25,2023,287,6.59,25.75,88.74,0.81
5.75,-6.75,2023,287,7.22,25.82,88.69,0.8
5.75,-6.25,2023,287,7.27,25.98,88.19,0.76
5.75,-5.75,2023,287,8.11,25.95,88.51,0.72
5.75,-5.25,2023,287,9.91,26.27,88.63,0.71
5.75,-4.75,2023,287,11.61,26.55,88.74,0.7
5.75,-4.25,2023,287,12.61,26.62,88.88,0.7
5.75,-3.75,2023,287,12.76,26.57,88.91,0.73
6.25,-7.25,2023,287,5.48,25.63,87.04,0.76
6.25,-6.75,2023,287,6.57,25.61,87.61,0.77
6.25,-6.25,2023,287,7.42,25.36,88.53,0.74
6.25,-5.75,2023,287,8.81,25.69,87.68,0.7
6.25,-5.25,2023,287,11.16,26.2,87.09,0.7
6.25,-4.75,2023,287,13.24,26.55,87.12,0.71
6.25,-4.25,2023,287,14.28,26.6,87.71,0.72
6.25,-3.75,2023,287,13.97,26.46,88.44,0.75
6.75,-7.25,2023,287,4.2,25.28,86.27,0.72
6.75,-6.75,2023,287,5.08,25.22,87.46,0.7
6.75,-6.25,2023,287,6.25,25.11,88.19,0.68
6.75,-5.75,2023,287,7.75,25.72,86.44,0.65
6.75,-5.25,2023,287,10.22,26.18,85.87,0.66
6.75,-4.75,2023,287,12.51,26.43,86.04,0.69
6.75,-4.25,2023,287,13.75,26.47,86.7,0.72
6.75,-3.75,2023,287,13.4,26.34,87.75,0.76
7.25,-7.25,2023,287,4.43,24.7,85.82,0.76
7.25,-6.75,2023,287,3.81,25.14,86.19,0.69
7.25,-6.25,2023,287,4.23,25.38,85.94,0.64
7.25,-5.75,2023,287,5.6,25.88,84.66,0.62
7.25,-5.25,2023,287,7.94,26.1,84.98,0.64
7.25,-4.75,2023,287,10.27,26.2,85.73,0.7
7.25,-4.25,2023,287,11.71,26.23,86.49,0.78
7.25,-3.75,2023,287,11.42,26.11,87.59,0.83
7.75,-7.25,2023,287,4.63,24.35,84.46,0.8
7.75,-6.75,2023,287,3.43,25.19,83.74,0.72
7.75,-6.25,2023,287,2.75,25.54,83.31,0.65
7.75,-5.75,2023,287,3.74,25.95,82.99,0.6
7.75,-5.25,2023,287,5.6,26.01,84.09,0.66
7.75,-4.75,2023,287,7.54,26.05,85.31,0.76
7.75,-4.25,2023,287,8.78,26.14,86.13,0.86
7.75,-3.75,2023,287,8.51,26.14,86.78,0.92
8.25,-7.25,2023,287,3.92,24.61,83.41,0.71
8.25,-6.75,2023,287,3.22,25.16,82.75,0.66
8.25,-6.25,2023,287,2.42,25.5,81.62,0.6
8.25,-5.75,2023,287,2.8,25.82,81.45,0.58
8.25,-5.25,2023,287,3.77,25.89,82.16,0.65
8.25,-4.75,2023,287,4.9,26.02,83.01,0.74
8.25,-4.25,2023,287,5.75,26.26,83.63,0.83
8.25,-3.75,2023,287,5.89,26.42,84.03,0.91
5.25,-7.25,2023,288,16.74,26.22,90.49,0.89
5.25,-6.75,2023,288,15.73,26.16,90.29,0.86
5.25,-6.25,2023,288,11.6,26.45,89.72,0.79
5.25,-5.75,2023,288,8.87,26.38,90.17,0.75
5.25,-5.25,2023,288,7.46,26.56,90.34,0.71
5.25,-4.75,2023,288,6.75,26.72,90.41,0.66
5.25,-4.25,2023,288,6.57,26.75,90.44,0.62
5.25,-3.75,2023,288,7.09,26.71,90.31,0.68
5.75,-7.25,2023,288,16.94,25.91,90.78,0.82
5.75,-6.75,2023,288,17.4,25.89,90.47,0.81
5.75,-6.25,2023,288,14.31,26.01,89.59,0.77
5.75,-5.75,2023,288,10.91,26,89.69,0.73
5.75,-5.25,2023,288,8.85,26.26,89.7,0.72
5.75,-4.75,2023,288,7.72,26.45,89.89,0.71
5.75,-4.25,2023,288,7.32,26.46,90.24,0.71
5.75,-3.75,2023,288,7.65,26.32,90.47,0.73
6.25,-7.25,2023,288,12.5,25.7,89.98,0.76
6.25,-6.75,2023,288,14.54,25.68,90.22,0.78
6.25,-6.25,2023,288,14.13,25.45,90.62,0.75
6.25,-5.75,2023,288,11.19,25.68,89.2,0.72
6.25,-5.25,2023,288,9.17,26.06,88.51,0.71
6.25,-4.75,2023,288,7.92,26.31,88.62,0.72
6.25,-4.25,2023,288,7.3,26.29,89.38,0.74
6.25,-3.75,2023,288,7.27,26.05,90.38,0.75
6.75,-7.25,2023,288,7.85,25.45,89.25,0.72
6.75,-6.75,2023,288,9.76,25.44,90.55,0.71
6.75,-6.25,2023,288,11.27,25.22,90.88,0.69
6.75,-5.75,2023,288,9.8,25.62,88,0.66
6.75,-5.25,2023,288,8.92,25.89,87.06,0.68
6.75,-4.75,2023,288,8.22,26.01,87.24,0.7
6.75,-4.25,2023,288,7.54,25.96,88.23,0.73
6.75,-3.75,2023,288,7.02,25.72,90.16,0.77
7.25,-7.25,2023,288,6.82,25.05,88.94,0.76
7.25,-6.75,2023,288,6.33,25.43,89.53,0.69
7.25,-6.25,2023,288,7.6,25.42,89.03,0.65
7.25,-5.75,2023,288,7.94,25.68,86.66,0.62
7.25,-5.25,2023,288,8.45,25.64,86.36,0.65
7.25,-4.75,2023,288,8.5,25.53,86.88,0.72
7.25,-4.25,2023,288,7.86,25.43,87.96,0.79
7.25,-3.75,2023,288,6.71,25.33,90.44,0.84
7.75,-7.25,2023,288,6.63,24.87,87.74,0.79
7.75,-6.75,2023,288,5.11,25.57,87.22,0.71
7.75,-6.25,2023,288,4.8,25.71,86.72,0.65
7.75,-5.75,2023,288,6.07,25.88,85.47,0.6
7.75,-5.25,2023,288,7.24,25.71,85.92,0.66
7.75,-4.75,2023,288,7.75,25.44,86.99,0.77
7.75,-4.25,2023,288,7.36,25.23,88.39,0.87
7.75,-3.75,2023,288,6.14,25.15,90.69,0.93
8.25,-7.25,2023,288,5.81,25.19,85.69,0.7
8.25,-6.75,2023,288,4.42,25.63,85.81,0.66
8.25,-6.25,2023,288,3.46,25.85,85.28,0.59
8.25,-5.75,2023,288,4.3,25.98,84.88,0.58
8.25,-5.25,2023,288,5.31,25.85,85.55,0.65
8.25,-4.75,2023,288,5.95,25.68,86.51,0.74
8.25,-4.25,2023,288,6.01,25.53,87.78,0.83
8.25,-3.75,2023,288,5.58,25.23,90.12,0.91
5.25,-7.25,2023,289,10.16,24.94,92.14,0.89
5.25,-6.75,2023,289,11.89,24.92,91.58,0.86
5.25,-6.25,2023,289,13.04,25.42,90.88,0.79
5.25,-5.75,2023,289,15.71,25.64,91.18,0.75
5.25,-5.25,2023,289,17.96,26.08,90.78,0.71
5.25,-4.75,2023,289,18.98,26.41,90.56,0.66
5.25,-4.25,2023,289,18.86,26.49,90.78,0.63
5.25,-3.75,2023,289,18.58,26.39,91.12,0.69
5.75,-7.25,2023,289,9.14,24.88,91.89,0.82
5.75,-6.75,2023,289,10.62,24.85,91.56,0.81
5.75,-6.25,2023,289,11.08,25.06,91.28,0.77
5.75,-5.75,2023,289,12.47,25.29,90.83,0.73
5.75,-5.25,2023,289,13.91,25.64,90.4,0.72
5.75,-4.75,2023,289,14.83,25.89,90.3,0.71
5.75,-4.25,2023,289,15.13,25.92,90.61,0.71
5.75,-3.75,2023,289,15.16,25.74,91.19,0.74
6.25,-7.25,2023,289,6.91,25,90.29,0.76
6.25,-6.75,2023,289,8.06,25.07,90.46,0.78
6.25,-6.25,2023,289,8.89,24.97,91.41,0.75
6.25,-5.75,2023,289,9.49,25.31,90.28,0.72
6.25,-5.25,2023,289,9.91,25.62,89.74,0.71
6.25,-4.75,2023,289,10.2,25.77,89.68,0.72
6.25,-4.25,2023,289,10.36,25.74,90.01,0.74
6.25,-3.75,2023,289,10.38,25.56,90.66,0.76
6.75,-7.25,2023,289,5.06,24.86,88.64,0.72
6.75,-6.75,2023,289,5.45,24.94,89.64,0.7
6.75,-6.25,2023,289,7,24.94,90.59,0.69
6.75,-5.75,2023,289,7.83,25.42,89.29,0.66
6.75,-5.25,2023,289,8.43,25.67,89.08,0.68
6.75,-4.75,2023,289,8.74,25.77,89.16,0.7
6.75,-4.25,2023,289,8.71,25.76,89.28,0.74
6.75,-3.75,2023,289,8.37,25.65,89.78,0.78
7.25,-7.25,2023,289,4.97,24.32,87.76,0.76
7.25,-6.75,2023,289,3.66,24.68,87.38,0.68
7.25,-6.25,2023,289,5.21,24.99,87.88,0.65
7.25,-5.75,2023,289,6.72,25.47,87.6,0.62
7.25,-5.25,2023,289,7.99,25.56,88.34,0.65
7.25,-4.75,2023,289,8.64,25.6,88.89,0.72
7.25,-4.25,2023,289,8.61,25.68,89.04,0.8
7.25,-3.75,2023,289,8.13,25.63,89.59,0.84
7.75,-7.25,2023,289,3.8,24.06,86.23,0.79
7.75,-6.75,2023,289,2.51,24.62,84.69,0.71
7.75,-6.25,2023,289,3.26,24.98,85.22,0.65
7.75,-5.75,2023,289,5.22,25.48,85.47,0.6
7.75,-5.25,2023,289,6.82,25.39,87.24,0.66
7.75,-4.75,2023,289,7.57,25.32,88.52,0.77
7.75,-4.25,2023,289,7.52,25.46,88.88,0.87
7.75,-3.75,2023,289,7.22,25.58,89.41,0.92
8.25,-7.25,2023,289,2.21,24.68,83.87,0.7
8.25,-6.75,2023,289,1.81,24.94,83.27,0.66
8.25,-6.25,2023,289,2.08,25.21,83.34,0.59
8.25,-5.75,2023,289,3.76,25.51,83.79,0.58
8.25,-5.25,2023,289,5.21,25.29,85.89,0.65
8.25,-4.75,2023,289,5.89,25.15,87.44,0.74
8.25,-4.25,2023,289,5.8,25.27,87.93,0.83
8.25,-3.75,2023,289,5.42,25.45,88.53,0.91
5.25,-7.25,2023,290,7,25.18,90.84,0.89
5.25,-6.75,2023,290,6.99,25.25,90.15,0.86
5.25,-6.25,2023,290,7.22,25.44,89.88,0.8
5.25,-5.75,2023,290,7.34,25.48,90.25,0.76
5.25,-5.25,2023,290,7.63,25.8,90.18,0.72
5.25,-4.75,2023,290,8.13,26.13,89.91,0.68
5.25,-4.25,2023,290,8.51,26.34,89.46,0.65
5.25,-3.75,2023,290,8.08,26.47,88.56,0.69
5.75,-7.25,2023,290,6.24,24.92,91.12,0.82
5.75,-6.75,2023,290,6.01,24.86,90.94,0.81
5.75,-6.25,2023,290,6.44,24.83,90.97,0.77
5.75,-5.75,2023,290,6.85,24.74,91.62,0.73
5.75,-5.25,2023,290,8.08,24.97,91.52,0.72
5.75,-4.75,2023,290,9.72,25.25,91.19,0.72
5.75,-4.25,2023,290,10.8,25.51,90.69,0.72
5.75,-3.75,2023,290,9.8,25.79,89.56,0.74
6.25,-7.25,2023,290,4.03,24.96,89.36,0.76
6.25,-6.75,2023,290,4.69,24.74,90.15,0.78
6.25,-6.25,2023,290,5.98,24.53,91,0.75
6.25,-5.75,2023,290,6.31,24.7,90.72,0.72
6.25,-5.25,2023,290,7.58,24.91,90.39,0.71
6.25,-4.75,2023,290,9.35,25.1,90.12,0.73
6.25,-4.25,2023,290,10.47,25.26,89.82,0.74
6.25,-3.75,2023,290,9.09,25.48,89.22,0.76
6.75,-7.25,2023,290,2.38,24.95,87.59,0.72
6.75,-6.75,2023,290,3.95,24.61,89.61,0.7
6.75,-6.25,2023,290,6.18,24.45,90.19,0.69
6.75,-5.75,2023,290,6.18,25.04,88.66,0.67
6.75,-5.25,2023,290,6.81,25.33,88.41,0.68
6.75,-4.75,2023,290,7.87,25.43,88.36,0.7
6.75,-4.25,2023,290,8.53,25.45,88.07,0.74
6.75,-3.75,2023,290,7.34,25.46,87.72,0.78
7.25,-7.25,2023,290,1.96,24.54,87.21,0.76
7.25,-6.75,2023,290,3.37,24.69,88.21,0.68
7.25,-6.25,2023,290,5.71,24.73,87.94,0.65
